"region","chrom","start","end","n_bins","observed","expected","resid","contrib","contrib_share","p_val","padj","class"
2312,"chr16",29000001,30000000,500,160,197.643192065713,-2.67759885659733,7.16953563685133,0.000408414440057717,0.00653286875156266,0.0307549010028409,"all"
2313,"chr16",30000001,31000000,500,209,205.89304589742,0.216527967097012,0.0468843605351646,2.67077964673355e-06,0.84703860854701,0.932245342413628,"all"
2314,"chr16",31000001,32000000,500,259,262.98274418529,-0.245594584315446,0.0603166998450768,3.43595630750991e-06,0.837623735123721,0.92649199405853,"all"
2315,"chr16",32000001,32924000,462,151,260.642656357332,-6.79136077987775,46.1225812424617,0.00262738469355448,2.30792411828526e-13,2.7570076863016e-11,"all"
2316,"chr16",33426001,33728000,151,115,85.8341260924311,3.14807448176878,9.91037294276379,0.000564546941558909,0.00308322050015097,0.0173942316097124,"all"
2317,"chr16",34196001,35000000,402,366,296.919490543598,4.0090011275086,16.0720900403652,0.000915550739528192,0.000118499978030509,0.0012264961625035,"all"
2318,"chr16",35000001,35192000,96,84,66.139725484813,2.19612439278094,4.82296234856745,0.00027474128964295,0.038460327202398,0.117604669290849,"all"
2319,"chr16",46500001,47000000,250,93,84.5042639635921,0.924190922832265,0.854128861845553,4.86556701182654e-05,0.381859425983563,0.583577278408782,"all"
2320,"chr16",47000001,48000000,500,188,176.113054240642,0.895724609909171,0.802322576796937,4.5704511776734e-05,0.38897539760192,0.590361283708155,"all"
2321,"chr16",48000001,49000000,500,208,178.56903814492,2.20242625781452,4.85068142111088,0.000276320313733932,0.0338093316669942,0.106752592389066,"all"
2322,"chr16",49000001,50000000,500,242,222.084123314566,1.3364129411649,1.78599954931303,0.000101739923312015,0.195123819678224,0.37364768205999,"all"
2323,"chr16",50000001,51000000,500,182,179.891265138228,0.157223311686089,0.024719169737541,1.40813385669747e-06,0.894840231976386,0.96194486129595,"all"
2324,"chr16",51000001,52000000,500,296,250.925008905631,2.84553332059937,8.09705987864129,0.00046125109685645,0.00602324697539502,0.0289742434202307,"all"
2325,"chr16",52000001,53000000,500,267,234.559210392456,2.11819125587218,4.48673419645337,0.00025558796655024,0.0402314567871532,0.121670450009249,"all"
2326,"chr16",53000001,54000000,500,178,159.262533510853,1.48475247911205,2.20448992422939,0.000125579335067289,0.152211080391852,0.314175066582751,"all"
2327,"chr16",54000001,55000000,500,180,181.559271821378,-0.115721116302998,0.0133913767584119,7.62843218503154e-07,0.947138189749573,0.99285016088191,"all"
2328,"chr16",55000001,56000000,500,217,194.52080129021,1.61175045479654,2.59773952853686,0.000147980899838183,0.118929928851181,0.267849258457452,"all"
2329,"chr16",56000001,57000000,500,180,162.043686997931,1.41059100144215,1.98976697334957,0.000113347586988604,0.173636441534419,0.34522585151122,"all"
2330,"chr16",57000001,58000000,500,181,154.956183651167,2.09218540576754,4.3772397721067,0.000249350588528276,0.044193867290296,0.129714533613584,"all"
2331,"chr16",58000001,59000000,500,199,159.166517842907,3.15734773480756,9.96884471849443,0.000567877801290111,0.00258091401718267,0.0149484454288135,"all"
2332,"chr16",59000001,60000000,500,269,207.794505795964,4.24593536600487,18.0279671322909,0.0010269677807121,5.37210051275616e-05,0.000639079343156511,"all"
2333,"chr16",60000001,61000000,500,267,205.418379012089,4.29666473679559,18.4613278604227,0.00105165428595983,4.42227148392415e-05,0.000548859408848941,"all"
2334,"chr16",61000001,62000000,500,354,228.285760116376,8.32041642647241,69.229329509912,0.0039436665468308,1.66834743028665e-14,2.17416003755992e-12,"all"
2335,"chr16",62000001,63000000,500,321,232.540811963545,5.80087298594988,33.6501273991231,0.00191688815506318,4.69729247276978e-08,1.44807930316462e-06,"all"
2336,"chr16",63000001,64000000,500,260,207.85923883276,3.61653523393711,13.0793270983085,0.000745067229421482,0.000543794145015182,0.00424811393394694,"all"
2337,"chr16",64000001,65000000,500,238,179.352696637938,4.3791930656101,19.1773319058876,0.00109244164041617,3.38221337768771e-05,0.00043876949112356,"all"
2338,"chr16",65000001,66000000,500,249,175.820070422595,5.51896655679645,30.4589918550377,0.00173510429870198,2.35752061533673e-07,5.65354980565538e-06,"all"
2339,"chr16",66000001,67000000,500,178,159.687464088647,1.44914911949523,2.10003317053381,0.000119628929248599,0.162266920663604,0.328544676230617,"all"
2340,"chr16",67000001,68000000,500,198,153.144238830151,3.62466520593944,13.138197855148,0.000748420817214083,0.000577031667425309,0.00448333276560531,"all"
2341,"chr16",68000001,69000000,500,166,155.885486830273,0.810106547750012,0.656272618707443,3.73847383806748e-05,0.43800561450937,0.635828909771323,"all"
2342,"chr16",69000001,70000000,500,167,147.723601007555,1.5859918968378,2.51537029683517,0.000143288715386163,0.126712659942305,0.280312651276689,"all"
2343,"chr16",70000001,71000000,500,103,150.68687397642,-3.88473270865829,15.0911482177196,0.000859671136508191,4.86381769863177e-05,0.000595921595810996,"all"
2344,"chr16",71000001,72000000,500,151,177.395014340915,-1.98176063438862,3.9273752120124,0.000223723938251464,0.0475010624482914,0.136595332035357,"all"
2345,"chr16",72000001,73000000,500,176,170.703751798735,0.405365511684067,0.164321198062885,9.36059927668341e-06,0.705354026183489,0.848232735589542,"all"
2346,"chr16",73000001,74000000,500,292,203.618626456572,6.19372608477547,38.3622428132281,0.00218531502059784,6.9830925478311e-09,2.90152555574374e-07,"all"
2347,"chr16",74000001,75000000,500,208,158.434143692007,3.93784142269833,15.5065950703188,0.000883337173232512,0.000190118375378425,0.00182297452244129,"all"
2348,"chr16",75000001,76000000,500,171,160.343911479382,0.841533836232064,0.708179197523454,4.03416099824405e-05,0.419762918288817,0.619256314172467,"all"
2349,"chr16",76000001,77000000,500,241,215.994999380864,1.70139448725322,2.89474320125566,0.000164899790381811,0.0992726370241324,0.237574833345733,"all"
2350,"chr16",77000001,78000000,500,226,194.870526421014,2.22996834079424,4.97275880094462,0.000283274483048921,0.031413847514969,0.100968050252708,"all"
2351,"chr16",78000001,79000000,500,206,190.721480878847,1.10632176618766,1.22394785034058,6.97225038379512e-05,0.285227899150931,0.483936133861299,"all"
2352,"chr16",79000001,80000000,500,194,202.806104411714,-0.618362748643367,0.382372488909779,2.17819470969458e-05,0.564945216094521,0.74503124863983,"all"
2353,"chr16",80000001,81000000,500,185,182.585821239972,0.178663525727605,0.0319206554254186,1.81836833962277e-06,0.877818780680585,0.952945481043943,"all"
2354,"chr16",81000001,82000000,500,150,160.024804005889,-0.792468920003442,0.628006989171422,3.57745795301495e-05,0.45489184802504,0.651110797946974,"all"
2355,"chr16",82000001,83000000,500,222,210.563592126538,0.788130247275466,0.621149286670486,3.53839287448174e-05,0.448043509759247,0.644849770321165,"all"
2356,"chr16",83000001,84000000,500,246,189.717997452032,4.08615912933395,16.6966964302392,0.000951131603045442,0.000102772540923397,0.00111188254651841,"all"
2357,"chr16",84000001,85000000,500,173,174.798689521776,-0.136046420157414,0.0185086284376475,1.05434877549726e-06,0.931689101228989,0.985665185691333,"all"
2358,"chr16",85000001,86000000,500,171,178.654179621009,-0.57265368419954,0.327932242027306,1.86807444426447e-05,0.598668444012152,0.769592956471567,"all"
2359,"chr16",86000001,87000000,500,240,216.579713885067,1.59141449176125,2.53260008458771,0.000144270214673384,0.123012011644935,0.274560330854882,"all"
2360,"chr16",87000001,88000000,500,208,186.344218906284,1.58641165113307,2.51670192685075,0.000143364572032218,0.125088499103687,0.277806395531864,"all"
2361,"chr16",88000001,89000000,476,168,180.090021101093,-0.900911715139745,0.811641918476036,4.62353904704686e-05,0.389453407655099,0.590678708929355,"all"
2362,"chr16",89000001,90000000,500,166,173.641949992922,-0.579931720909045,0.336320800916527,1.91586008555514e-05,0.594017734987168,0.76644862565626,"all"
2363,"chr16",90000001,90156000,78,20,22.0771038208939,-0.442066041456571,0.195422385009083,1.11322863837915e-05,0.761389026534247,0.887068272583909,"all"
2364,"chr17",1,1000000,401,95,126.231413223291,-2.7797639241218,7.72708747384903,0.000440175523737966,0.00445826768759749,0.0229889450725576,"all"
2365,"chr17",1000001,2000000,488,148,152.0973560679,-0.3322330814197,0.110378820389629,6.28775786983322e-06,0.780035155857579,0.893555016633953,"all"
2366,"chr17",2000001,3000000,500,172,149.00760241198,1.88356255153889,3.5478078855597,0.000202101787954787,0.0699430729959472,0.184307711653842,"all"
2367,"chr17",3000001,4000000,500,139,156.353560378516,-1.38782499068219,1.92605820476202,0.000109718400613449,0.173950973137116,0.345488702841814,"all"
2368,"chr17",4000001,5000000,500,149,147.916610663818,0.0890791538431121,0.00793509564940484,4.52024762914684e-07,0.950847894954963,0.994139900931054,"all"
2369,"chr17",5000001,6000000,500,208,167.715374658156,3.11066247791871,9.67622105153138,0.000551208418899979,0.00294284472979081,0.0168070435065941,"all"
2370,"chr17",6000001,7000000,500,181,161.884178950893,1.50241791245653,2.25725958367025,0.000128585372278653,0.147278758830556,0.308003594679471,"all"
2371,"chr17",7000001,8000000,500,229,147.192381810821,6.74296774116297,45.4676139583644,0.00259007431389533,5.39435906017399e-10,3.29055902670614e-08,"all"
2372,"chr17",8000001,9000000,500,169,151.425493927921,1.42818224158403,2.03970451517599,0.000116192291892233,0.168840794901572,0.338271529687495,"all"
2373,"chr17",9000001,10000000,500,187,163.80912323566,1.81195799317388,3.28319176902671,0.000187027862872586,0.080654022511699,0.204090981942666,"all"
2374,"chr17",10000001,11000000,500,241,185.511616004987,4.07395776760681,16.5971318922439,0.000945459883551371,0.000108509679420875,0.00115649535650427,"all"
2375,"chr17",11000001,12000000,500,243,210.893984304754,2.21082474973395,4.88774607403616,0.000278431711213095,0.0326481777869786,0.104002584128075,"all"
2376,"chr17",12000001,13000000,500,224,197.29712588774,1.90106790095709,3.6140591640494,0.00020587580905992,0.0660723410656739,0.176213397056081,"all"
2377,"chr17",13000001,14000000,500,227,169.823765831855,4.387491763818,19.2500839775708,0.00109658598087621,3.35555195049318e-05,0.00043876949112356,"all"
2378,"chr17",14000001,15000000,500,224,198.773360118639,1.78928828274643,3.20155255877368,0.000182377264279998,0.083483542498834,0.210138117949216,"all"
2379,"chr17",15000001,16000000,500,118,150.019690931801,-2.6142252340127,6.83417357414875,0.000389310453970909,0.00785316544720893,0.0354567328144063,"all"
2380,"chr17",16000001,17000000,500,177,149.55510807786,2.2441965963557,5.03641836309452,0.00028690086636671,0.031167318131886,0.100626915635267,"all"
2381,"chr17",17000001,18000000,500,170,149.45934907672,1.68016780583972,2.82296385578027,0.000160810861520177,0.105685064209293,0.246140600396461,"all"
2382,"chr17",18000001,18930000,465,126,131.171204246842,-0.451515265915899,0.203866035355105,1.16132810956929e-05,0.692354210330878,0.840491902310555,"all"
2383,"chr17",19140001,20000000,430,156,143.567127438101,1.03763348128453,1.07668324148266,6.13335375487146e-05,0.319104856586773,0.522486364268577,"all"
2384,"chr17",20000001,21000000,500,152,166.106894506341,-1.09455500002279,1.19805064807489,6.82472630555442e-05,0.290254104578463,0.488929798957963,"all"
2385,"chr17",21000001,22000000,401,237,183.572985920672,3.94327002140896,15.5493784617426,0.000885774340119905,0.000176876762833645,0.00171900230184427,"all"
2386,"chr17",22000001,22208000,102,65,52.089797517511,1.78877912951951,3.19973077420457,0.000182273485853837,0.0930497854932645,0.226655679701945,"all"
2387,"chr17",25340001,26000000,330,154,123.65413365626,2.72894775407641,7.44715584447867,0.000424229146531039,0.00932060247457955,0.0406111964963823,"all"
2388,"chr17",26000001,27000000,500,230,223.334166822307,0.446043131539016,0.198954475193132,1.13334928088404e-05,0.673159139009854,0.826210087112199,"all"
2389,"chr17",27000001,28000000,500,203,227.005609565864,-1.59328858145508,2.53856850379514,0.000144610207207364,0.114797620696607,0.261833554922174,"all"
2390,"chr17",28000001,29000000,500,197,208.349299040006,-0.786272375134682,0.618224247899934,3.5217303159545e-05,0.455277553178367,0.651337697087015,"all"
2391,"chr17",29000001,30000000,500,168,177.218284490561,-0.692461836003065,0.479503394320736,2.7315034085427e-05,0.517145389413146,0.705843714708912,"all"
2392,"chr17",30000001,31000000,495,182,167.631730294971,1.10975307626728,1.2315518902847,7.01556699275359e-05,0.284816415743161,0.483767486994667,"all"
2393,"chr17",31000001,32000000,500,248,224.144589754302,1.5933924656784,2.53889954968069,0.00014462906532131,0.122353695064337,0.27362561914934,"all"
2394,"chr17",32000001,33000000,500,270,296.847165912692,-1.55823154940575,2.42808556156343,0.000138316518010038,0.122858490842849,0.274540368859273,"all"
2395,"chr17",33000001,34000000,500,234,200.728768967673,2.34835667494809,5.51477907277324,0.000314150807127846,0.0234803115268564,0.0809395006416524,"all"
2396,"chr17",34000001,35000000,332,150,121.603569089536,2.57507923629688,6.63103307320733,0.000377738503129548,0.0140558028526833,0.0551272048955444,"all"
2397,"chr17",35000001,36000000,500,200,187.457893945835,0.916048782906052,0.839145372663659,4.78021318064004e-05,0.377555181482804,0.579160355971749,"all"
2398,"chr17",36000001,37000000,424,163,163.79923747643,-0.0624481967195262,0.00389977727352065,2.22151814592866e-07,0.991740363718888,1,"all"
2399,"chr17",37000001,38000000,500,297,266.305170282616,1.88094210941601,3.53794321897434,0.000201539844687624,0.0677110220489439,0.179581406303721,"all"
2400,"chr17",38000001,39000000,500,184,194.9305039073,-0.782889162328343,0.612915440491175,3.49148855811905e-05,0.458185199104145,0.654191093464918,"all"
2401,"chr17",39000001,40000000,500,229,196.217236451163,2.34032937580054,5.47714158723493,0.000312006778091669,0.0240072033194669,0.0823309233455882,"all"
2402,"chr17",40000001,41000000,500,187,175.826940333522,0.842615431822595,0.710000765945579,4.04453760957331e-05,0.418275249714014,0.618141825221689,"all"
2403,"chr17",41000001,42000000,473,203,168.866255333842,2.62671224735406,6.8996172303998,0.000393038468667666,0.0116958689516877,0.0481091194899406,"all"
2404,"chr17",42000001,43000000,500,198,185.310579459986,0.932162619835338,0.86892714981828,4.94986583956552e-05,0.369187833434473,0.571832262807474,"all"
2405,"chr17",43000001,44000000,436,178,165.723106328524,0.95366745461913,0.90948161399973,5.18088538698745e-05,0.35908631414349,0.563492316721065,"all"
2406,"chr17",44000001,45000000,500,149,168.997925693898,-1.53831141710026,2.36640201598101,0.000134802698983834,0.129246172081869,0.283728005634548,"all"
2407,"chr17",45000001,46000000,427,169,165.220818334935,0.294012222143366,0.08644318676968,4.92425834943591e-06,0.78930811757918,0.898744899336603,"all"
2408,"chr17",46000001,47000000,500,225,236.668475883925,-0.758479637428985,0.575291360394404,3.27716201894367e-05,0.470985169330379,0.666164025885643,"all"
2409,"chr17",47000001,48000000,500,251,210.500640375881,2.79139595946032,7.79189140249139,0.00044386709618709,0.00720879464898922,0.0331743407040965,"all"
2410,"chr17",48000001,49000000,500,219,204.008108179339,1.04962151800951,1.10170533106859,6.27589273124228e-05,0.310350901711462,0.512839213375654,"all"
2411,"chr17",49000001,50000000,500,244,225.60283360552,1.22483802716135,1.5002281927805,8.54608845465391e-05,0.235127597582547,0.424235885631947,"all"
2412,"chr17",50000001,51000000,500,304,331.121422692951,-1.49045486047384,2.22145569111009,0.000126545794337694,0.140487460218144,0.299462861297708,"all"
2413,"chr17",51000001,52000000,500,370,342.698293398748,1.47480236149031,2.1750420054574,0.0001239018268066,0.150319571955276,0.31116694064677,"all"
2414,"chr17",52000001,53000000,500,295,335.957455960723,-2.2345538804468,4.99323104461987,0.000284440689671059,0.0247893025340932,0.0842072634659305,"all"
2415,"chr17",53000001,54000000,500,266,273.402900322197,-0.447713657878915,0.200447519451319,1.14185444587066e-05,0.682449414937613,0.83361133397599,"all"
2416,"chr17",54000001,55000000,500,253,267.81163916498,-0.905082983083091,0.819175206266587,4.66645261454428e-05,0.383090792199324,0.584835623661055,"all"
